,F1,TT1,PT1,F2,TT2,TT3,TT4
0,113.45654326795336,50.244119873232556,0.47494784838258336,205.60839257257362,13.87751429509269,17.92821714201412,30.883733835447995
1,113.45903774726338,50.333784603740206,0.4743457369525876,203.97100316061608,13.881578235767208,17.89843167210994,30.835669859653045
2,113.46205246252524,50.42285320223378,0.473747160091614,202.34338918243904,13.885602870486707,17.86984037883474,30.788428345413987
3,113.46558469958549,50.51132753302467,0.4731521063896505,200.72552218580347,13.889588361687945,17.8424381662868,30.742005866934804
4,113.4696317442907,50.59920946042426,0.472560564436685,199.11737371847028,13.89353487180768,17.816219938564384,30.69639899841947
5,113.47419088248739,50.686500848743954,0.4719725228227054,197.51891532820034,13.897442563282668,17.791180599765763,30.651604314071957
6,113.47925940002213,50.77320356229513,0.47138797013769956,195.9301185627546,13.90131159854967,17.76731505398921,30.607618388096245
7,113.48483458274144,50.85931946538919,0.47080689497165545,194.35095496989393,13.905142140045443,17.744618205333,30.564437794696317
8,113.49091371649192,50.944850422337524,0.47022928591456087,192.78139609737931,13.908934350206744,17.723084957895402,30.522059108076142
9,113.49749408712006,51.02979829745152,0.4696551315564038,191.2214134929716,13.912688391470333,17.702710215774683,30.480478902439696
10,113.50457298047245,51.11416495504257,0.4690844204871721,189.67097870443175,13.916404426272967,17.683488883069124,30.439693751990962
11,113.51214768239562,51.19795225942207,0.4685171412968536,188.1300632795206,13.920082617051404,17.665415863876987,30.399700230933917
12,113.52021547873613,51.2811620749014,0.46795328257543634,186.59863876599917,13.923723126242404,17.64848606229655,30.36049491347253
13,113.52877365534053,51.363796265791976,0.4673928329129081,185.0766767116283,13.927326116282723,17.632694382426077,30.322074373810782
14,113.53781949805536,51.44585669640516,0.46683578089925687,183.56414866416893,13.930891749609119,17.61803572836385,30.284435186152653
15,113.54735029272716,51.527345231052365,0.4662821151244705,182.06102617138194,13.93442018865835,17.604505004208132,30.247573924702117
16,113.55736332520249,51.60826373404497,0.4657318241785368,180.5672807810283,13.937911595867178,17.592097114057196,30.21148716366315
17,113.5678558813279,51.688614069694374,0.4651848966514438,179.08288404086886,13.941366133672355,17.580806962009316,30.176171477239727
18,113.57882524694995,51.76839810231196,0.46464132113317935,177.60780749866458,13.944783964510643,17.570629452162763,30.14162343963583
19,113.59026870791517,51.847617696209134,0.46410108621373136,176.14202270217638,13.948165250818802,17.561559488615806,30.107839625055433
20,113.60218355007011,51.926274715697275,0.4635641804830877,174.68550119916512,13.951510155033585,17.55359197546672,30.074816607702513
21,113.61456705926133,52.004371025087785,0.46303059253123624,173.23821453739177,13.954818839591752,17.546721816813776,30.042550961781046
22,113.62741652133536,52.081908488692044,0.4625003109481649,171.8001342646172,13.958091466930062,17.54094391675524,30.011039261495007
23,113.64072922213877,52.15888897082145,0.4619733243238616,170.37123192860236,13.961328199485274,17.53625317938939,29.98027808104838
24,113.65450244751811,52.23531433578739,0.46144962124831423,168.9514790771081,13.964529199694145,17.532644508814496,29.950263994645134
25,113.66873348331991,52.311186447901264,0.4609291903115107,167.54084725789542,13.967694629993431,17.530112809128827,29.92099357648925
26,113.68341961539073,52.386507171474456,0.4604120201034389,166.13930801872516,13.970824652819894,17.528652984430654,29.8924634007847
27,113.69855812957712,52.46127837081836,0.45989809921408664,164.74683290735828,13.973919430610291,17.528259938818252,29.864670041735465
28,113.71414631172563,52.53550191024438,0.459387416233442,163.3633934715557,13.976979125801378,17.52892857638989,29.837610073545527
29,113.7301814476828,52.60917965406388,0.45887995975149265,161.98896125907828,13.980003900829914,17.530653801243844,29.81128007041885
30,113.74666082329517,52.68231346658827,0.45837571835822666,160.62350781768697,13.982993918132658,17.53343051747838,29.78567660655942
