滑油总管压力,1号电动滑油泵滑油出口压力,滑油总管温度,滑油总管流量,滑油总管再循环滑油流量,滑油压力调节阀开度指令,滑油压力调节阀开度反馈,2号电动滑油输送泵滑油出口压力,滑油温度调节阀开度指令,滑油温度调节阀开度反馈,汽轮主机模拟装置滑油入口调节阀阀门开度指令,汽轮主机模拟装置滑油入口调节阀开度反馈,滑油冷却器滑油进口温度,汽轮主机减速器模拟装置滑油入口调节阀开度指令,汽轮主机减速器模拟装置滑油入口调节阀开度反馈,滑油冷却器滑油出口温度,汽轮发电机组模拟装置滑油入口调节阀开度指令,汽轮发电机组模拟装置滑油入口调节阀开度反馈,汽轮主机模拟装置滑油入口流量,主推力轴承模拟装置滑油入口调节阀开度指令,主推力轴承模拟装置滑油入口调节阀开度反馈,汽轮主机模拟装置滑油入口压力,汽轮主机模拟装置调节阀阀门开度指令,汽轮主机模拟装置调节阀开度反馈,汽轮主机模拟装置滑油出口温度,汽轮主机减速器模拟装置调节阀阀门开度指令,汽轮主机减速器模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油入口流量,汽轮发电机组模拟装置调节阀阀门开度指令,汽轮发电机组模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油入口压力,主推力轴承模拟装置调节阀阀门开度指令,主推力轴承模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油出口温度,汽轮凝水泵组模拟装置调节阀阀门开度指令,汽轮凝水泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油入口流量,汽轮给水泵组模拟装置调节阀阀门开度指令,汽轮给水泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油入口压力,汽轮滑油泵组模拟装置调节阀阀门开度指令,汽轮滑油泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油出口温度,汽轮辅循环水泵模拟装置调节阀阀门开度指令,汽轮辅循环水泵模拟装置调节阀开度反馈,主推力轴承模拟装置滑油入口流量,滑油加热器1号功率,滑油加热器1号加热器出口温度,主推力轴承模拟装置滑油入口压力,滑油加热器2号功率,滑油加热器2号加热器出口温度,主推力轴承模拟装置滑油出口温度,汽轮凝水泵组模拟装置滑油入口流量,汽轮凝水泵组模拟装置滑油入口压力,汽轮凝水泵组模拟装置滑油出口温度,汽轮给水泵组模拟装置滑油入口流量,汽轮给水泵组模拟装置滑油入口压力,汽轮给水泵组模拟装置滑油出口温度,汽轮滑油泵组模拟装置滑油入口流量,汽轮滑油泵组模拟装置滑油入口压力,汽轮滑油泵组模拟装置滑油出口温度,汽轮辅循环水泵模拟装置滑油入口流量,汽轮辅循环水泵模拟装置滑油入口压力,汽轮辅循环水泵模拟装置滑油出口温度,电动滑油泵1号变频泵转速指令,电动滑油泵1号变频泵转速反馈,电动滑油泵2号变频泵转速指令,电动滑油泵2号变频泵转速反馈,滑油冷却器1号滑油入口压力,滑油冷却器1号滑油出口压力,滑油冷却器1号冷却水入口温度,滑油冷却器1号冷却水出口温度
0.0652,0.506477,39.2937,42.225,14.9906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9875,39.1813,95.0,95.1625,38.975,25.0,24.8375,7.8825,62.0,62.4313,0.0235312,32.0,31.8937,37.4188,42.0,42.0687,12.2719,22.0,21.825,0.02175,57.0,56.9313,38.15,29.0,28.6125,6.86812,16.0,15.475,3.12e-05,29.0,28.7188,37.3312,25.0,24.5688,1.76594,0.25312,40.2938,0.0179687,0.534377,40.2562,38.3313,0.48,0.0125937,36.4187,0.606562,0.0172812,37.075,0.815,0.0306562,37.9,0.63375,0.0120938,37.3375,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2812
0.0652,0.506477,39.2937,42.825,15.075,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.1813,95.0,95.1625,38.9813,25.0,24.8375,8.0475,62.0,62.4313,0.0235312,32.0,31.8937,37.4188,42.0,42.0687,12.4906,22.0,21.8312,0.02175,57.0,56.9313,38.1312,29.0,28.6125,6.92437,16.0,15.475,3.12e-05,29.0,28.7188,37.3187,25.0,24.5688,1.78094,0.25312,40.2844,0.0179687,0.534377,40.2562,38.3313,0.5,0.0125937,36.4187,0.612813,0.0172812,37.0812,0.82375,0.0306562,37.9,0.640312,0.0120938,37.3375,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.7313,38.2875
0.0652,0.506477,39.2937,43.1375,15.1219,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9875,39.1813,95.0,95.1625,38.9562,25.0,24.8375,8.14125,62.0,62.4313,0.0235312,32.0,31.8937,37.3937,42.0,42.0687,12.6,22.0,21.8312,0.02175,57.0,56.9313,38.1312,29.0,28.6125,6.97688,16.0,15.4625,3.12e-05,29.0,28.7188,37.3187,25.0,24.575,1.79625,0.25312,40.2938,0.0179687,0.534377,40.2562,38.3187,0.511875,0.0125937,36.4187,0.612813,0.0172812,37.0812,0.829375,0.0306562,37.9,0.640312,0.0120938,37.3438,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.725,38.2875
0.0652,0.506477,39.3,43.4625,15.15,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1625,38.9562,25.0,24.8375,8.22375,62.0,62.4313,0.0235312,32.0,31.8937,37.3875,42.0,42.0687,12.7181,22.0,21.8312,0.02175,57.0,56.9313,38.1312,29.0,28.6125,7.02938,16.0,15.475,3.12e-05,29.0,28.7188,37.3062,25.0,24.5688,1.8075,0.25312,40.2844,0.0179687,0.534377,40.2562,38.3375,0.521875,0.0125937,36.4125,0.619687,0.0172812,37.0687,0.835,0.0306562,37.9,0.6475,0.0120938,37.3375,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2875
0.0652,0.506477,39.275,43.7625,15.1875,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.1813,95.0,95.1625,38.9562,25.0,24.8375,8.29125,62.0,62.4313,0.0235312,32.0,31.8937,37.3875,42.0,42.0687,12.8056,22.0,21.8312,0.02175,57.0,56.9313,38.1312,29.0,28.6125,7.05937,16.0,15.4625,3.12e-05,29.0,28.7188,37.3062,25.0,24.5688,1.81625,0.25312,40.2938,0.0179687,0.534377,40.2562,38.3187,0.5325,0.0125937,36.4313,0.62375,0.0172812,37.0687,0.839375,0.0306562,37.8812,0.6475,0.0120938,37.3438,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2875
0.0652,0.506477,39.275,43.975,15.1969,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.1813,95.0,95.1625,38.9562,25.0,24.8375,8.37,62.0,62.4313,0.0235312,32.0,31.8937,37.3625,42.0,42.0687,12.9237,22.0,21.8312,0.02175,57.0,56.9313,38.1312,29.0,28.6188,7.07812,16.0,15.4625,3.12e-05,29.0,28.7188,37.3062,25.0,24.5688,1.82344,0.25312,40.2938,0.0179687,0.534377,40.2562,38.3187,0.539062,0.0125937,36.4313,0.62375,0.0172812,37.0687,0.839375,0.0348437,37.875,0.653125,0.0120938,37.3438,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2875
0.0652,0.506477,39.2687,44.15,15.225,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1562,38.9562,25.0,24.8375,8.41125,62.0,62.4313,0.0235312,32.0,31.8937,37.3688,42.0,42.0687,13.0025,22.0,21.8312,0.02175,57.0,56.9313,38.1188,29.0,28.6125,7.10437,16.0,15.4625,3.12e-05,29.0,28.7313,37.3062,25.0,24.575,1.83125,0.25312,40.2938,0.0179687,0.534377,40.2562,38.3313,0.545,0.0125937,36.4313,0.627812,0.0172812,37.0625,0.844688,0.0348437,37.8688,0.653125,0.0120938,37.3375,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2687
0.0652,0.506477,39.275,44.3,15.2344,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1562,38.9562,25.0,24.8375,8.4525,62.0,62.4313,0.0235312,32.0,31.8937,37.3625,42.0,42.0687,13.0506,22.0,21.825,0.02175,57.0,56.9313,38.1188,29.0,28.6188,7.125,16.0,15.4625,3.12e-05,29.0,28.7313,37.3062,25.0,24.575,1.83688,0.25312,40.2844,0.0179687,0.534377,40.2469,38.3313,0.549062,0.0125937,36.4313,0.627812,0.0172812,37.0687,0.844688,0.0348437,37.875,0.653125,0.0120938,37.3375,280.0,281.755,0.0,0.0924933,0.0585,0.057625,36.7313,38.2687
0.0652,0.506477,39.275,44.45,15.2344,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1625,38.9562,25.0,24.8375,8.49375,62.0,62.4313,0.0235312,32.0,31.8937,37.35,42.0,42.0687,13.1075,22.0,21.825,0.02175,57.0,56.9313,38.1063,29.0,28.6125,7.14,16.0,15.4625,3.12e-05,29.0,28.7313,37.3062,25.0,24.5688,1.84094,0.25312,40.2844,0.0179687,0.534377,40.2562,38.3062,0.55375,0.0125937,36.4313,0.627812,0.0172812,37.0687,0.849687,0.0348437,37.8375,0.657812,0.0120938,37.3438,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2625
0.0652,0.506477,39.275,44.525,15.2437,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9875,39.175,95.0,95.1625,38.9437,25.0,24.8375,8.5275,62.0,62.4313,0.0235312,32.0,31.8937,37.3312,42.0,42.0687,13.1381,22.0,21.8312,0.02175,57.0,56.9313,38.1,29.0,28.6125,7.14938,16.0,15.4625,3.12e-05,29.0,28.7313,37.3,25.0,24.5688,1.84531,0.25312,40.275,0.0179687,0.534377,40.2562,38.3313,0.55375,0.0125937,36.4313,0.633125,0.0172812,37.0438,0.849687,0.0348437,37.8375,0.657812,0.0120938,37.3438,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2625
0.0652,0.506477,39.275,44.6625,15.2625,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1562,38.95,25.0,24.8375,8.55,62.0,62.4313,0.0235312,32.0,31.8937,37.3187,42.0,42.0687,13.1688,22.0,21.825,0.02175,57.0,56.9313,38.0875,29.0,28.6188,7.14938,16.0,15.4625,3.12e-05,29.0,28.7188,37.3,25.0,24.5688,1.84531,0.25312,40.2938,0.0179687,0.534377,40.2562,38.3,0.55875,0.0125937,36.4313,0.633125,0.0172812,37.0438,0.849687,0.0348437,37.85,0.657812,0.0120938,37.3375,280.0,281.848,0.0,-0.0924933,0.0585,0.057625,36.725,38.2625
0.0652,0.506477,39.275,44.75,15.2625,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1562,38.95,25.0,24.8375,8.57625,62.0,62.4313,0.0235312,32.0,31.8937,37.3062,42.0,42.0687,13.2125,22.0,21.8312,0.02175,57.0,56.9313,38.0875,29.0,28.6125,7.15875,16.0,15.4625,3.12e-05,29.0,28.7188,37.3,25.0,24.5688,1.85031,0.25312,40.2938,0.0179687,0.534377,40.2562,38.3,0.55875,0.0125937,36.4313,0.633125,0.0172812,37.0438,0.849687,0.0348437,37.85,0.657812,0.0120938,37.3563,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2625
0.0652,0.506477,39.25,44.8125,15.2719,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9875,39.175,95.0,95.1625,38.95,25.0,24.8375,8.57625,62.0,62.4313,0.0235312,32.0,31.8937,37.3062,42.0,42.0687,13.2431,22.0,21.8312,0.02175,57.0,56.9313,38.0875,29.0,28.6125,7.15875,16.0,15.4625,3.12e-05,29.0,28.7188,37.3,25.0,24.5688,1.85031,0.25312,40.2844,0.0179687,0.534377,40.2562,38.3,0.562813,0.0125937,36.4313,0.633125,0.0172812,37.0438,0.854062,0.0348437,37.8313,0.657812,0.0120938,37.3438,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.725,38.2625
0.0652,0.506477,39.25,44.8625,15.2719,14.0,13.375,0.106349,0.0,-0.0187501,70.0,69.9875,39.175,95.0,95.1562,38.95,25.0,24.8375,8.6025,62.0,62.4313,0.0235312,32.0,31.8937,37.3,42.0,42.0687,13.2344,22.0,21.825,0.02175,57.0,56.9313,38.0875,29.0,28.6188,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.3,25.0,24.575,1.85469,0.25312,40.2844,0.0179687,0.534377,40.2469,38.2875,0.562813,0.0125937,36.4313,0.633125,0.0172812,37.0438,0.854062,0.0348437,37.825,0.662187,0.0120938,37.3563,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.7313,38.2687
0.0652,0.506477,39.25,44.925,15.2719,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.1625,95.0,95.1562,38.95,25.0,24.8375,8.6025,62.0,62.4313,0.0235312,32.0,31.8937,37.3,42.0,42.0687,13.23,22.0,21.8312,0.02175,57.0,56.9313,38.0938,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.3,25.0,24.5688,1.85469,0.25312,40.275,0.0179687,0.534377,40.2562,38.3,0.562813,0.0125937,36.4313,0.633125,0.0172812,37.0438,0.854062,0.0348437,37.8313,0.662187,0.0120938,37.3563,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.725,38.2687
0.0652,0.506477,39.2625,44.9625,15.2719,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,70.0,39.175,95.0,95.1562,38.95,25.0,24.8375,8.62125,62.0,62.4313,0.0235312,32.0,31.8937,37.3,42.0,42.0687,13.2475,22.0,21.825,0.02175,57.0,56.9313,38.0938,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.3,25.0,24.5688,1.85469,0.25312,40.2938,0.0179687,0.534377,40.2562,38.2875,0.562813,0.0125937,36.4313,0.637187,0.0172812,37.0438,0.854062,0.0348437,37.8125,0.662187,0.0120938,37.3438,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.7313,38.2687
0.0652,0.506477,39.2625,44.975,15.2813,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1625,38.95,25.0,24.8375,8.62875,62.0,62.4438,0.0235312,32.0,31.8937,37.2875,42.0,42.0687,13.2519,22.0,21.825,0.02175,57.0,56.9313,38.0938,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.3,25.0,24.5688,1.85469,0.25312,40.2938,0.0179687,0.534377,40.2562,38.2875,0.562813,0.0125937,36.4313,0.637187,0.0172812,37.0375,0.854062,0.0348437,37.8125,0.662187,0.0120938,37.3438,280.0,281.755,0.0,0.0924933,0.0585,0.057625,36.7313,38.2812
0.0652,0.506477,39.2625,45.0,15.2813,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1625,38.95,25.0,24.8375,8.64,62.0,62.4313,0.0235312,32.0,31.8937,37.275,42.0,42.0687,13.2694,22.0,21.8312,0.02175,57.0,56.9313,38.0938,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.2875,25.0,24.575,1.85469,0.25312,40.2938,0.0179687,0.534377,40.2562,38.275,0.562813,0.0125937,36.4313,0.637187,0.0172812,37.0375,0.854062,0.0348437,37.8125,0.662187,0.0120938,37.375,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.7375,38.2687
0.0652,0.506477,39.2625,45.0,15.2813,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1625,38.95,25.0,24.8375,8.64,62.0,62.4313,0.0235312,32.0,31.8937,37.2688,42.0,42.0687,13.2694,22.0,21.8312,0.02175,57.0,56.9313,38.0938,29.0,28.6188,7.16813,16.0,15.4625,3.12e-05,29.0,28.7313,37.275,25.0,24.575,1.85469,0.25312,40.2938,0.0179687,0.534377,40.2562,38.275,0.562813,0.0125937,36.4313,0.637187,0.0172812,37.0312,0.854062,0.0348437,37.825,0.662187,0.0120938,37.3688,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2687
0.0652,0.506477,39.2625,45.025,15.2813,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9875,39.175,95.0,95.1562,38.95,25.0,24.8375,8.6475,62.0,62.4313,0.0235312,32.0,31.8937,37.2563,42.0,42.0687,13.2694,22.0,21.8312,0.02175,57.0,56.9313,38.0938,29.0,28.6188,7.16813,16.0,15.4625,3.12e-05,29.0,28.7313,37.275,25.0,24.5688,1.85469,0.25312,40.2938,0.0179687,0.534377,40.2281,38.2687,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0375,0.854062,0.0348437,37.8125,0.662187,0.0120938,37.3688,280.0,281.478,0.0,-0.0924933,0.0585,0.057625,36.7313,38.2687
0.0652,0.506477,39.2625,45.025,15.2813,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,70.0,39.175,95.0,95.1625,38.9437,25.0,24.8375,8.655,62.0,62.4313,0.0235312,32.0,31.8937,37.2563,42.0,42.0687,13.2563,22.0,21.8312,0.02175,57.0,56.9313,38.0875,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7313,37.275,25.0,24.575,1.85469,0.25312,40.2844,0.0179687,0.534377,40.2562,38.2812,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0375,0.854062,0.0348437,37.8125,0.662187,0.0120938,37.375,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.7313,38.2625
0.0652,0.506477,39.2625,45.0375,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9875,39.175,95.0,95.1562,38.9437,25.0,24.8375,8.655,62.0,62.4313,0.0235312,32.0,31.8937,37.2437,42.0,42.0687,13.2869,22.0,21.825,0.02175,57.0,56.9313,38.0875,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.275,25.0,24.5688,1.85469,0.25312,40.2844,0.0179687,0.534377,40.2562,38.2812,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0125,0.854062,0.0348437,37.8125,0.662187,0.0120938,37.375,280.0,281.848,0.0,-0.0924933,0.0585,0.057625,36.725,38.2687
0.0652,0.506477,39.2625,45.025,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1625,38.9437,25.0,24.8375,8.655,62.0,62.4313,0.0235312,32.0,31.9062,37.2437,42.0,42.0687,13.2694,22.0,21.8312,0.02175,57.0,56.9313,38.0875,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.275,25.0,24.5688,1.85906,0.25312,40.2938,0.0179687,0.534377,40.2562,38.2812,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0125,0.854062,0.0348437,37.8125,0.662187,0.0120938,37.375,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.725,38.2687
0.0652,0.506477,39.2625,44.9875,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1625,38.95,25.0,24.8375,8.6475,62.0,62.4313,0.0235312,32.0,31.8937,37.225,42.0,42.075,13.2694,22.0,21.8312,0.02175,57.0,56.9313,38.0875,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.275,25.0,24.575,1.85906,0.25312,40.2938,0.0179687,0.534377,40.2562,38.2812,0.567188,0.0125937,36.425,0.637187,0.0172812,37.0125,0.854062,0.0348437,37.7938,0.662187,0.0120938,37.3875,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.7313,38.2625
0.0652,0.506477,39.2625,44.9875,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.1625,95.0,95.1625,38.95,25.0,24.8375,8.65875,62.0,62.4313,0.0235312,32.0,31.8937,37.225,42.0,42.0687,13.2519,22.0,21.8312,0.02175,57.0,56.9313,38.0875,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7313,37.275,25.0,24.5688,1.85906,0.25312,40.2938,0.0179687,0.534377,40.2469,38.2812,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0062,0.854062,0.0348437,37.7938,0.662187,0.0120938,37.375,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.725,38.2625
0.0652,0.506477,39.2625,45.0375,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1625,38.9188,25.0,24.8375,8.65875,62.0,62.4313,0.0235312,32.0,31.8937,37.225,42.0,42.0687,13.2519,22.0,21.8312,0.02175,57.0,56.9313,38.0625,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.2812,25.0,24.575,1.85906,0.25312,40.2844,0.0179687,0.534377,40.2562,38.2812,0.567188,0.0125937,36.425,0.637187,0.0172812,37.0062,0.854062,0.0348437,37.8,0.662187,0.0120938,37.375,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.25
0.0652,0.506477,39.2687,45.0375,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.1625,95.0,95.1625,38.9188,25.0,24.8375,8.65875,62.0,62.4313,0.0235312,32.0,31.8937,37.2125,42.0,42.0687,13.2431,22.0,21.8312,0.02175,57.0,56.9313,38.0625,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.2812,25.0,24.5688,1.85906,0.25312,40.2938,0.0179687,0.534377,40.2562,38.2812,0.567188,0.0125937,36.425,0.637187,0.0172812,37.0062,0.854062,0.0348437,37.7812,0.662187,0.0120938,37.3875,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.725,38.25
0.0652,0.506477,39.2625,45.0,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.175,95.0,95.1625,38.9188,25.0,24.8375,8.6475,62.0,62.4313,0.0235312,32.0,31.8937,37.2125,42.0,42.0687,13.2475,22.0,21.825,0.02175,57.0,56.9313,38.0562,29.0,28.6188,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.2812,25.0,24.575,1.85906,0.25312,40.2844,0.0179687,0.534377,40.2562,38.2812,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0062,0.854062,0.0348437,37.7938,0.662187,0.0120938,37.375,280.0,281.848,0.0,-0.0924933,0.0585,0.057625,36.725,38.25
0.0652,0.506477,39.25,45.0625,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9875,39.15,95.0,95.1625,38.9125,25.0,24.8375,8.64,62.0,62.4313,0.0235312,32.0,31.8937,37.2125,42.0,42.0687,13.2475,22.0,21.8312,0.02175,57.0,56.9313,38.05,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.2688,25.0,24.5688,1.85906,0.25312,40.2844,0.0179687,0.534377,40.2562,38.2812,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0062,0.854062,0.0348437,37.7938,0.662187,0.0120938,37.3875,280.0,281.57,0.0,0.0924933,0.0585,0.057625,36.725,38.2563
0.0652,0.506477,39.25,44.975,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.1625,95.0,95.1625,38.9125,25.0,24.8375,8.64,62.0,62.4313,0.0235312,32.0,31.8937,37.2125,42.0,42.0687,13.2431,22.0,21.8312,0.02175,57.0,56.9313,38.05,29.0,28.6125,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.2688,25.0,24.5688,1.85906,0.25312,40.2938,0.0179687,0.534377,40.2562,38.2812,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0,0.854062,0.0348437,37.7688,0.662187,0.0120938,37.375,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.725,38.2563
0.0652,0.506477,39.25,44.9875,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.1563,95.0,95.1562,38.9188,25.0,24.8375,8.64,62.0,62.4313,0.0235312,32.0,31.8937,37.2125,42.0,42.0687,13.23,22.0,21.8312,0.02175,57.0,56.9313,38.05,29.0,28.6188,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.2688,25.0,24.575,1.85906,0.25312,40.2938,0.0179687,0.534377,40.2469,38.2812,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0,0.854062,0.0348437,37.775,0.662187,0.0120938,37.3875,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2563
0.0652,0.506477,39.25,45.0,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9875,39.1563,95.0,95.1625,38.9125,25.0,24.8375,8.655,62.0,62.4313,0.0235312,32.0,31.8937,37.2125,42.0,42.0687,13.2212,22.0,21.825,0.02175,57.0,56.9313,38.05,29.0,28.6188,7.16813,16.0,15.4625,3.12e-05,29.0,28.7188,37.2688,25.0,24.5688,1.85906,0.25312,40.2938,0.0179687,0.534377,40.2562,38.2563,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0,0.854062,0.0348437,37.7688,0.662187,0.0120938,37.375,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.2563
0.0652,0.506477,39.25,45.0,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,70.0,39.1563,95.0,95.1625,38.9188,25.0,24.8375,8.6475,62.0,62.4313,0.0235312,32.0,31.8937,37.2,42.0,42.0687,13.2344,22.0,21.8312,0.02175,57.0,56.9313,38.0312,29.0,28.6188,7.1625,16.0,15.4625,3.12e-05,29.0,28.7188,37.25,25.0,24.575,1.85906,0.25312,40.2938,0.0179687,0.534377,40.2562,38.2687,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0,0.854062,0.0348437,37.7437,0.662187,0.0120938,37.375,280.0,281.755,0.0,-0.0924933,0.0585,0.057625,36.7313,38.2563
0.0652,0.506477,39.25,44.9375,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9875,39.1625,95.0,95.1625,38.9375,25.0,24.8375,8.6475,62.0,62.425,0.0235312,32.0,31.8937,37.1938,42.0,42.0687,13.2344,22.0,21.825,0.02175,57.0,56.9313,38.0312,29.0,28.6188,7.1625,16.0,15.4625,3.12e-05,29.0,28.7188,37.25,25.0,24.575,1.85906,0.25312,40.2844,0.0179687,0.534377,40.2562,38.2687,0.567188,0.0125937,36.425,0.637187,0.0172812,37.0,0.854062,0.0348437,37.7437,0.662187,0.0120938,37.3875,280.0,281.57,0.0,0.0924933,0.0585,0.057625,36.725,38.2563
0.0652,0.506477,39.25,44.975,15.2906,14.0,13.3625,0.106349,0.0,-0.0187501,70.0,69.9938,39.15,95.0,95.1562,38.9375,25.0,24.8375,8.6475,62.0,62.4313,0.0235312,32.0,31.8937,37.1938,42.0,42.0687,13.2344,22.0,21.825,0.02175,57.0,56.9313,38.0312,29.0,28.6125,7.1625,16.0,15.4625,3.12e-05,29.0,28.7188,37.25,25.0,24.5688,1.85906,0.25312,40.2844,0.0179687,0.534377,40.2562,38.2438,0.567188,0.0125937,36.4313,0.637187,0.0172812,37.0,0.854062,0.0348437,37.75,0.662187,0.0120938,37.3875,280.0,281.57,0.0,-0.0924933,0.0585,0.057625,36.725,38.25
